hour,EFS2020,EFS2030,EFS2040,EFS2050
8033,41401.484,45657.68,50265.512,55468.488
8034,42494.105,46862.219,51592.836,56936.086
8035,43745.602,48242.652,53112.484,58612.309
8036,42864.262,47269.805,52040.078,57428.195
8037,41938.469,46248.34,50914.648,56185.477
8038,40648.465,44825.125,49346.426,54453.523
8039,38746.586,42726.883,47034.027,51898.629
8040,36140.914,39851.574,43865.309,48399.129
8041,33963.02,37447.945,41215.949,45473.059
8042,32535.619,35872.582,39479.496,43555.121
8043,31657.363,34902.934,38410.207,42373.906
8044,31145.74,34337.867,37786.863,41685.152
8045,31187.73,34383.785,37837.063,41740.539
8046,31936.496,35209.289,38745.977,42744.078
8047,33346.035,36764.598,40459.648,44636.098
8048,34534.48,38075.566,41903.617,46229.844
8049,36562.785,40314.535,44372.059,48956.297
8050,38594.992,42558.793,46847.152,51690.043
8051,40101.496,44223.266,48683.598,53718.477
8052,41138.57,45369.414,49948.613,55116.102
8053,41900.027,46211.313,50878.113,56142.848
8054,42447.461,46816.398,51546.418,56881.664
8055,42852.168,47263.438,52040.234,57427.887
8056,42950.395,47372.375,52160.941,57561.578
8057,42709.598,47105.617,51866.211,57236.289
8058,43597.766,48084.223,52944.324,58429.07
8059,44898.543,49519.09,54524.344,60172.777
8060,44038.258,48569.488,53477.301,59016.059
8061,43078.809,47510.547,52310.266,57727.461
8062,41762.957,46058.934,50710.469,55960.289
8063,39539.672,43605.359,48005.719,52972.266
8064,36918.293,40712.625,44817.41,49450.922
8065,34563.328,38113.637,41952.746,46287.098
8066,32897.688,36275.02,39925.75,44048.273
8067,31771.021,35031.164,38553.902,42532.469
8068,31151.523,34347.164,37799.277,41698.449
8069,30916.102,34086.809,37511.613,41380.469
8070,31227.908,34430.141,37889.254,41797.363
8071,32024.277,35308.379,38855.965,42863.852
8072,32714.795,36069.551,39693.422,43787.465
8073,34817.879,38390.691,42252.27,46613.906
8074,37140.262,40955.25,45081.156,49739.18
8075,39102.176,43122.43,47472.727,52381.969
8076,40707.184,44894.934,49428.309,54542.688
8077,42168.637,46508.781,51208.434,56509.086
8078,43247.59,47700.531,52523.469,57962.211
8079,44005.559,48537.723,53447.082,58982.621
8080,44309.715,48873.219,53816.91,59391.191
8081,44056.336,48592.363,53506.184,59048.027
8082,45234.055,49890.172,54935.504,60628.563
8083,47416.746,52298.723,57588.855,63557.363
8084,46861.969,51686.711,56914.625,62813.086
8085,45372.395,50042.684,55102.391,60811.766
8086,43382.008,47846.555,52682.039,58138.469
8087,40144.434,44273.84,48744.457,53789.895
8088,36631.242,40396.559,44470.742,49069.805
8089,33915.453,37399.297,41166.992,45421.012
8090,32397.209,35723.559,39319.727,43380.66
8091,31582.031,34823.645,38327.32,42284.242
8092,31362.855,34581.492,38060.34,41989.742
8093,32073.404,35365.184,38923.879,42943.66
8094,34509.125,38052.258,41884.957,46214.434
8095,38807.191,42794.688,47110.445,51984.406
8096,40293.656,44434.332,48915.023,53974.531
8097,40563.098,44731.922,49243.484,54337.742
8098,41781.625,46077.598,50727.957,55977.906
8099,43180.242,47621.707,52431.059,57859.633
8100,44259.992,48814.699,53748.203,59315.563
8101,45245.074,49902.762,54948.91,60642.395
8102,46305.969,51074.379,56240.941,62069.102
8103,46927.594,51760.813,56997.715,62904.453
8104,47069.555,51917.727,57171.023,63096.16
8105,46863.063,51689.031,56918.336,62817.07
8106,47601.578,52501.871,57813.25,63807.766
8107,49411.191,54497.977,60011.234,66233.297
8108,48546.051,53542.836,58957.918,65069.797
8109,47189.348,52045.43,57307.336,63247.234
8110,44915.758,49536.695,54542.254,60192.836
8111,41268.934,45512.52,50106.762,55293.055
8112,37399.711,41242.793,45401.348,50096.824
8113,34605.383,38158.898,42001.906,46342.023
8114,33038.695,36429.492,40094.824,44235.039
8115,32199.182,35502.996,39073.273,43106.227
8116,31876.854,35147.063,38680.797,42672.871
8117,32414.076,35739.406,39333.242,43393.609
8118,34784.836,38354.684,42214.867,46576.078
8119,39137.559,43157.645,47507.461,52420.406
8120,40500.309,44660.203,49160.246,54242.512
8121,40594.953,44765.074,49276.531,54371.5
8122,41628.969,45907.281,50537.813,55766.594
8123,42752.227,47147.797,51906.625,57279.422
8124,43515.172,47990.84,52837.613,58308.758
8125,44002.059,48528.848,53431.641,58965.371
8126,44164.156,48708.293,53630.16,59184.93
8127,44021.98,48551.859,53458.121,58995.012
8128,43892.645,48410.793,53307.113,58832.855
8129,43883.258,48397.469,53287.016,58806.215
8130,44937.359,49558.785,54565.992,60220.871
8131,46499.922,51282.754,56464.129,62314.773
8132,45789.719,50498.48,55599.379,61359.922
8133,44722.063,49320.668,54301.555,59926.723
8134,42543.602,46916.863,51652.031,56999.828
8135,39138.758,43159.449,47510.195,52424.344
8136,35700.188,39364.719,43327.531,47804.637
8137,33401.047,36827.574,40531.422,44716.66
8138,32279.688,35589.828,39166.715,43208.906
8139,31689.447,34938.223,38447.879,42414.359
8140,31634.35,34876.887,38379.672,42338.727
8141,32590.557,35932.121,39542.602,43623.137
8142,35307.395,38929.961,42846.699,47272.617
8143,40209.484,44339.734,48808.68,53856.438
8144,41702.328,45986.367,50620.488,55853.785
8145,41187.664,45418.293,49993.996,55161.621
8146,41146.754,45373.555,49945.957,55109.977
8147,41183.117,45414.313,49992.25,55162.359
8148,40947.207,45154.18,49706.371,54847.59
8149,40792.098,44983.582,49519.703,54642.895
8150,41011.051,45225.637,49787.406,54939.309
8151,41016.973,45232.57,49795.82,54949.359
8152,40898.297,45101.5,49651.418,54790.063
8153,41166.973,45396.551,49975.344,55147.602
8154,43142.16,47575.051,52376,57800.539
8155,45226.512,49874.594,54908.176,60594.68
8156,44730.449,49327.133,54304.566,59927.602
8157,44010.441,48532.723,53429.031,58960.625
8158,42203.719,46539.418,51231.875,56533.031
8159,39152.613,43173.074,47521.871,52434.598
8160,35785.773,39458.313,43428.469,47913.992
8161,33738.676,37199.672,40939.414,45164.852
8162,32742.66,36100.684,39728.293,43827.223
8163,32335.236,35651.367,39233.223,43280.148
8164,32257.309,35565.332,39138.152,43174.676
8165,32996.777,36380.992,40036.785,44167.188
8166,35506.172,39149.398,43087.289,47536.355
8167,39957.758,44061.543,48500.473,53514.203
8168,41133.891,45359.082,49928.688,55089.168
8169,40631.621,44805.012,49318.703,54416.441
8170,40807.094,44999.129,49534.563,54657.289
8171,40970.758,45180.18,49734.918,54879.184
8172,40845.719,45042.766,49584.543,54714.016
8173,40688.762,44869.902,49394.863,54505.477
8174,41017.145,45232.797,49795.773,54949.063
8175,41239.801,45479.258,50068.363,55250.512
8176,41288.141,45532.73,50127.754,55316.539
8177,41379.824,45633.086,50237.934,55438.512
8178,42955.023,47369.992,52151.094,57552.219
8179,45054.258,49685.914,54701.926,60367.734
8180,44550.938,49130.398,54088.719,59688.188
8181,43785.723,48285.984,53159.063,58663.973
8182,42014.5,46331.797,51005.059,56283.727
8183,38861.785,42853.195,47171.164,52048.625
8184,35486.469,39128.816,43066.313,47514.492
8185,33238.754,36648.164,40332.289,44495.277
8186,32110.389,35403.176,38959.891,42978.754
8187,31508.641,34739.059,38227.586,42169.383
8188,31429.201,34651.434,38130.895,42062.434
8189,32126.572,35420.504,38978.074,42998.035
8190,34652.992,38207.824,42049.168,46389.125
8191,39034.238,43042.168,47376.246,52271.875
8192,40388.719,44536.086,49020.137,54084.285
8193,40401.406,44550.625,49037.695,54105.578
8194,41062.883,45281.508,49844.824,54998.148
8195,41848.605,46149.906,50804.414,56059.898
8196,42186.094,46523.426,51218.297,56518.848
8197,42400.813,46761.684,51483.133,56812.711
8198,42879.52,47290.801,52067.824,57459.68
8199,43092.945,47527.117,52329.547,57749.68
8200,42991.105,47415.219,52206.883,57614.223
8201,42816.273,47221.594,51992.859,57377.738
8202,44182.91,48728.465,53653.262,59213.395
8203,45542.5,50228.5,55304.988,61035.93
8204,44418.051,48987.266,53936.195,59523.664
8205,43372.156,47832.965,52663.945,58118.695
8206,41898.664,46206.902,50870.871,56136.797
8207,39594.695,43664.328,48067.586,53039.133
8208,36691.523,40460.297,44535.344,49136.625
8209,34323.133,37846.559,41654.27,45954.258
8210,32716.145,36072.969,39699.105,43794.527
8211,31980.943,35261.539,38804.488,42806.289
8212,31561.803,34798.75,38293.914,42241.934
8213,31713.449,34965.797,38477.598,42444.563
8214,32568.172,35908.652,39516.027,43590.73
8215,34181.637,37689.164,41477.945,45756.668
8216,35548.477,39197.258,43138.941,47589.613
8217,37394.516,41234.328,45384.602,50070.496
8218,39280.43,43316.672,47681.574,52608.531
8219,40475.699,44636.816,49138.836,54219.73
8220,41027.41,45246.484,49812.516,54965.082
8221,41245.344,45487.953,50080.668,55263.027
8222,41361.316,45616.934,50225.148,55424.691
8223,41357.645,45613.742,50223.625,55424.758
8224,41317.738,45569.781,50175.449,55371.883
8225,41191.82,45429.328,50019.105,55198.762
8226,42888.762,47301.031,52081.859,57479.094
8227,44490.5,49068.098,54027.594,59625.891
8228,43735.223,48234.66,53108.691,58610.629
8229,42768.457,47167.77,51932.59,57311.508
8230,41549.684,45823.406,50451.113,55674.957
8231,39567.359,43635.863,48039.387,53010.008
8232,37002.5,40805.629,44920.066,49564.668
8233,34838.066,38417.297,42287.828,46657.426
8234,33305.883,36726.473,40423.848,44597.945
8235,32227.631,35536.523,39111.984,43148.688
8236,31611.771,34856.316,38361.742,42319.957
8237,31453.879,34681.742,38168.828,42106.602
8238,31743.906,35001.258,38520.113,42494.09
8239,32673.348,36026.375,39648.789,43739.453
8240,33527.789,36968.246,40685.168,44882.453
8241,35346.57,38975.012,42897.105,47326.035
8242,37404.008,41246.066,45401.051,50091.777
8243,38863.582,42857.602,47178.57,52055.918
8244,39748.102,43833.996,48255.867,53246.797
8245,40409.258,44563.832,49060.793,54136.102
8246,40828.523,45027.016,49572.371,54701.875
8247,40821.555,45019.523,49564.59,54693.605
8248,40788.336,44982.703,49524.063,54649.195
8249,41238.438,45478.109,50068.191,55249.184
8250,43908.527,48423.512,53313.711,58835.086
8251,46365.012,51133.668,56298.109,62128.234
8252,46275.605,51034.656,56187.887,62005.371
8253,45502.051,50180.555,55245.238,60962.977
8254,43909.16,48423.039,53307.582,58821.66
8255,41074.73,45295.621,49860.484,55013.41
8256,37920.938,41815.512,46025.102,50777.676
8257,35614.246,39270.313,43220.246,47680.102
8258,34476.344,38014.512,41835.449,46149.5
8259,34138.07,37640.809,41423.105,45693.934
8260,34629.961,38183.875,42021.715,46354.844
8261,36040.238,39740.438,43737.543,48249.93
8262,39763.914,43850.023,48267.227,53252.543
8263,45446.387,50120.508,55177.164,60882.379
8264,47947.742,52880.648,58217.18,64236.98
8265,47623.059,52521.824,57821.906,63801.566
8266,47536.137,52426.09,57718.121,63689.191
8267,47098.176,51943.055,57187.316,63104.934
8268,46322.016,51086.512,56244.281,62065.176
8269,45385.984,50054.031,55107.715,60811.465
8270,44462.469,49035.008,53985.078,59572.238
8271,43450.188,47917.539,52753.582,58212.98
8272,43040.094,47464.328,52254.234,57662.598
8273,43866.219,48374.617,53256.715,58770.152
8274,47945.465,52875.793,58218.039,64251.176
8275,52202.914,57574.242,63394.512,69964.945
8276,52903.332,58347.453,64246.555,70905.273
8277,52873.188,58314.527,64210.289,70864.75
8278,51590.797,56899.906,62650.934,69141.172
8279,48553.953,53549.176,58958.207,65062.133
8280,45583.543,50271.711,55346.41,61072.703
8281,43931.465,48448.957,53338.133,58854.934
8282,43391.371,47853.09,52681.48,58129.395
8283,43431.258,47897.273,52730.223,58182.91
8284,44014.902,48541,53439.375,58965.918
8285,45664.223,50360.867,55445.191,61181.246
8286,49243.895,54310.516,59798.297,65989.281
8287,54738.102,60373.367,66479.797,73367.734
8288,55771.434,61513.137,67733.961,74750.531
8289,53385.305,58880.105,64831.59,71543.492
8290,51359.633,56644.434,62369.82,68830.023
8291,49427.789,54512.547,60021.449,66239.109
8292,47389.258,52263.086,57543.012,63503.73
8293,45537.316,50219.539,55291.719,61018.898
8294,44161.227,48700.895,53618.367,59171.738
8295,43087.52,47515.781,52312.391,57730.137
8296,42654.887,47037.852,51786.098,57150.176
8297,43547.105,48020.891,52868.887,58346.855
8298,47468.063,52346.727,57636.543,63614.156
8299,51396.477,56681.559,62411.781,68884.563
8300,52247.992,57621.27,63447.152,70027.414
8301,52552.152,57957.602,63817.527,70435.023
8302,51372.797,56656.953,62383.652,68849.641
8303,48495.336,53482.465,58884.836,64983.641
8304,45695.059,50392.797,55479.828,61222.234
8305,44124.012,48659.73,53570.621,59113.891
8306,43691.676,48182.695,53044.551,58532.156
8307,43863.055,48372.23,53253.691,58762.617
8308,44589.301,49173.66,54137.203,59738.547
8309,46282.973,51042.637,56197.215,62013.617
8310,50047.145,55196.574,60776.148,67071.531
8311,55523.938,61240.621,67437.461,74427.461
8312,56203.051,61989.746,68260.563,75333.344
8313,53304.238,58790.191,64734.086,71440.344
8314,50449.93,55640.336,61262.883,67607.883
8315,48007.496,52945.277,58292.77,64327.996
8316,45767.961,50473.766,55570.223,61324.316
8317,43845.754,48353.281,53234.504,58746.238
8318,42484.141,46850.883,51579.281,56919.152
8319,41490.496,45754.336,50371.508,55586.523
8320,41053.988,45272.105,49840.289,55000.992
8321,41674.672,45955.484,50592.203,55831.059
8322,45113.039,49747.836,54771.379,60449.109
8323,49055.004,54096.988,59562.492,65737.68
8324,49693.266,54800.992,60338.242,66594.586
8325,49867.906,54993.813,60550.727,66828.844
8326,48859.629,53881.688,59324.938,65473.969
8327,46073.996,50808.035,55937.309,61731.672
8328,43248.047,47689.949,52500.883,57935.621
8329,41595.781,45866.824,50491.816,55716.352
8330,40987.105,45195.07,49751.48,54898.449
8331,41002.957,45212.215,49769.922,54918.422
8332,41579.605,45848.387,50470.781,55692.156
8333,43142.18,47572.074,52370.23,57790.004
8334,46649.555,51442.02,56635.488,62501.316
8335,52009.273,57356.922,63154.359,69700.203
8336,52853.348,58288.113,64178.523,70828.266
8337,50311.887,55483.926,61088.066,67415.914
8338,48024.094,52960.645,58309.035,64348.703
8339,46079.551,50816.305,55947.297,61741.43
8340,44144.328,48682.332,53597.355,59147.922
8341,42579.418,46956.176,51696.039,57049.176
8342,41615.313,45892.73,50524.824,55756.469
8343,40878.965,45080.707,49630.98,54770.523
8344,40543.711,44710.629,49223.121,54320.148
8345,41157.367,45386.656,49968.223,55144.684
8346,44190.07,48732.051,53655.434,59219.262
8347,46870.043,51687.457,56908.859,62808.734
8348,46925.293,51747.383,56973.629,62879.469
8349,46628.32,51418.895,56610.598,62477.922
8350,45130.633,49766.113,54787.84,60462.836
8351,41999.004,46310.406,50978.859,56255.18
8352,38719.629,42691.449,46990.09,51849.184
8353,36544.328,40290.504,44343.684,48926.352
8354,35380.266,39004.918,42925.398,47358.629
8355,34851.539,38420.75,42281.211,46647.707
8356,34768.195,38328.016,42178.438,46534.266
8357,35614.473,39261.016,43206.297,47669.715
8358,38238.168,42155.238,46395.555,51192.148
8359,42672.879,47048.512,51787.895,57147.285
8360,43933.309,48439.398,53318.836,58835.133
8361,43360.266,47809.203,52626.152,58071.117
8362,43371.023,47824.008,52645.254,58093.148
8363,43224.563,47665.223,52473.094,57904.086
8364,42843.262,47246.586,52014.34,57398.914
8365,42337.051,46689.664,51402.355,56723.441
8366,42204.824,46544.68,51243.598,56548.543
8367,41637.82,45919.074,50554.207,55787.215
8368,41361.113,45614.305,50220.434,55420.859
8369,41880.727,46186.941,50851.629,56118.926
8370,44101.734,48636.918,53551.551,59102.199
8371,45207.805,49856.203,54893.098,60582.574
8372,44210.207,48754.609,53677.559,59239.066
8373,43312.207,47763.223,52583.957,58030.664
8374,42013.676,46330.379,51004.039,56284.137
8375,39831.625,43922.645,48350.141,53352.145
8376,37117.684,40927.938,45049.535,49706.289
8377,34802.641,38373.445,42234.438,46597.211
8378,33294.008,36708.801,40400.039,44571.359
8379,32370.977,35690.301,39277.707,43332.223
8380,32000,35280.746,38826.113,42833.387
8381,32057.797,35344.184,38895.594,42909.848
8382,32938.402,36315.691,39966.371,44093.004
8383,34553.969,38098.316,41930.781,46262.402
8384,36057.555,39757.82,43759.41,48280.73
8385,37794.262,41674.75,45873.488,50617.352
8386,39262.633,43295.93,47660.945,52591.172
8387,39960.68,44066.84,48511.152,53530.152
8388,40091.82,44212.859,48674.012,53711.016
8389,39856.754,43954.656,48391.195,53399.629
8390,39527.789,43592.309,47993.273,52961.223
8391,39247.578,43283.188,47653.41,52587.059
8392,39053.75,43069.203,47417.273,52325.867
8393,39254.852,43289.766,47659.5,52594.414
8394,41556.465,45828.918,50457.859,55686.242
8395,43290.41,47742.324,52565.621,58012.602
8396,42738.313,47133.023,51893.895,57270.773
8397,42087.145,46414.5,51101.727,56395.57
8398,41089.539,45314.105,49888.695,55054.695
8399,39289.703,43328.074,47699.906,52637.137
8400,36855.785,40642.402,44739.926,49367.527
8401,34583.996,38135.504,41976.672,46314.777
8402,33144.535,36546.828,40225.449,44380.633
8403,32239.836,35548.34,39124.32,43163.535
8404,31861.135,35130.152,38663.09,42654.066
8405,31811.594,35075.152,38601.887,42585.973
8406,32321.92,35637.848,39221.109,43268.883
8407,33380.172,36805.238,40506.809,44687.793
8408,34585.164,38134.414,41971.027,46304.387
8409,36253.797,39975.953,44001.395,48547.555
8410,37680.754,41551.148,45738.918,50468.023
8411,38256.207,42186.941,46441.293,51245.227
8412,38408.434,42355.277,46627.793,51452.188
8413,38439.316,42389.387,46666.039,51495.434
8414,38329.484,42268.137,46532.68,51348.699
8415,38158.863,42080.348,46326.367,51121.141
8416,38111.73,42028.219,46268.992,51058.102
8417,38375.191,42317.586,46587.164,51410.266
8418,40817.93,45012.523,49557.215,54692.039
8419,43230.074,47674.25,52489.324,57928.566
8420,43443.125,47909.207,52747.102,58211.941
8421,42949.863,47364.633,52146.082,57547.328
8422,41519.074,45786.199,50406.043,55624.277
8423,38878.801,42872.848,47194.617,52076.141
8424,35799.313,39474.977,43449.898,47939.758
8425,33580.102,37026.262,40750.832,44958.063
8426,32494.031,35827.504,39429.359,43498.539
8427,32071.381,35361.02,38914.988,42930.348
8428,32267.291,35577.078,39152.648,43192.25
8429,33314.293,36732.289,40425.605,44598.098
8430,36282.598,40007.484,44035.281,48585.078
8431,41167.969,45398.508,49976.242,55145.48
8432,43045.262,47469.758,52256.867,57661.348
8433,42356.141,46709.145,51419.141,56737.184
8434,42169.078,46502.992,51193.473,56490.277
8435,41991.867,46307.523,50978.59,56253.547
